Gene 1,Gene 2,Weight,Network group,Network
TENM4,TENM2,0.15702622,Shared protein domains,PFAM
TENM4,TENM3,0.15702622,Shared protein domains,PFAM
PTPRT,PTPRD,0.017594961,Shared protein domains,PFAM
GRIA1,GRIA4,0.043422285,Shared protein domains,PFAM
GRIA1,GRM8,0.012164356,Shared protein domains,PFAM
GRIA2,GRIA4,0.06910934,Shared protein domains,PFAM
GRIA2,GRM8,0.011914923,Shared protein domains,PFAM
GRIA2,GRIA1,0.043422285,Shared protein domains,PFAM
TENM1,TENM2,0.20407298,Shared protein domains,PFAM
TENM1,TENM3,0.20407298,Shared protein domains,PFAM
TENM1,TENM4,0.07519068,Shared protein domains,PFAM
SGCD,SGCZ,0.33333334,Shared protein domains,PFAM
SGCG,SGCZ,0.33333334,Shared protein domains,PFAM
SGCG,SGCD,0.33333334,Shared protein domains,PFAM
NFIC,NFIA,0.1920522,Shared protein domains,PFAM
NFIC,NFIB,0.1920522,Shared protein domains,PFAM
SGCB,SGCZ,0.33333334,Shared protein domains,PFAM
SGCB,SGCD,0.33333334,Shared protein domains,PFAM
SGCB,SGCG,0.33333334,Shared protein domains,PFAM
NFIX,NFIA,0.1920522,Shared protein domains,PFAM
NFIX,NFIB,0.1920522,Shared protein domains,PFAM
NFIX,NFIC,0.1920522,Shared protein domains,PFAM
GRIA3,GRIA4,0.043422285,Shared protein domains,PFAM
GRIA3,GRM8,0.012164356,Shared protein domains,PFAM
GRIA3,GRIA1,0.04433052,Shared protein domains,PFAM
GRIA3,GRIA2,0.043422285,Shared protein domains,PFAM
LRFN1,PTPRD,0.011242899,Shared protein domains,PFAM
HJURP,MEF2C,0.24529831,Shared protein domains,PFAM
DPP9,DPP10,0.147978,Shared protein domains,PFAM
CASK,DLG1,0.018775247,Shared protein domains,PFAM
CASK,LIN7C,0.030577358,Shared protein domains,PFAM
DPP8,DPP10,0.147978,Shared protein domains,PFAM
DPP8,DPP9,0.147978,Shared protein domains,PFAM
MEF2A,MEF2C,0.21720996,Shared protein domains,PFAM
MEF2A,HJURP,0.24529831,Shared protein domains,PFAM
MEF2D,MEF2C,0.21720996,Shared protein domains,PFAM
MEF2D,HJURP,0.24529831,Shared protein domains,PFAM
MEF2D,MEF2A,0.21720996,Shared protein domains,PFAM
PICK1,LIN7C,0.012642591,Shared protein domains,PFAM
