Gene 1,Gene 2,Weight,Network group,Network
HSPA5,GRIA3,0.18334216,Predicted,I2D-BIND-Rat2Human
MEF2C,CIT,0.26740512,Predicted,I2D-IntAct-Mouse2Human
GRIA2,GRIA4,0.39718446,Predicted,I2D-IntAct-Mouse2Human
GRIA2,GRIA1,0.20638463,Predicted,I2D-IntAct-Mouse2Human
GRIA3,GRIA2,0.34132034,Predicted,I2D-IntAct-Mouse2Human
HOXA13,MEIS2,0.66100985,Predicted,I2D-IntAct-Mouse2Human
TRIP6,MEF2C,0.50889254,Predicted,I2D-IntAct-Mouse2Human
PICK1,GRIA2,0.30229253,Predicted,I2D-IntAct-Mouse2Human
HDAC7,MEF2C,0.50889254,Predicted,I2D-IntAct-Mouse2Human
ACLY,MEF2C,0.40913075,Predicted,I2D-IntAct-Mouse2Human
SYTL3,NRXN1,0.3681848,Predicted,I2D-IntAct-Mouse2Human
SYTL1,NRXN1,0.3681848,Predicted,I2D-IntAct-Mouse2Human
GRIA2,GRIA1,0.70710677,Predicted,I2D-MGI-Mouse2Human
GRIA3,GRIA2,0.70710677,Predicted,I2D-MGI-Mouse2Human
SGCD,SGCZ,0.5,Predicted,I2D-MGI-Mouse2Human
SGCG,SGCZ,0.5,Predicted,I2D-MGI-Mouse2Human
SGCG,SGCD,0.5,Predicted,I2D-MGI-Mouse2Human
CASK,CADM1,0.55178285,Predicted,I2D-MGI-Mouse2Human
GRIA2,GRIA1,0.1482913,Predicted,I2D-IntAct-Rat2Human
PICK1,GRIA2,0.20441177,Predicted,I2D-IntAct-Rat2Human
PICK1,GRIA3,0.44045168,Predicted,I2D-IntAct-Rat2Human
GRIA2,GRIA1,0.1816205,Predicted,I2D-MINT-Mouse2Human
GRIA1,GRIA4,0.11476122,Predicted,Wu-Stein-2010
GRIA2,GRIA4,0.11641639,Predicted,Wu-Stein-2010
GRIA2,GRIA1,0.05536067,Predicted,Wu-Stein-2010
GRIA3,GRIA4,0.22018415,Predicted,Wu-Stein-2010
GRIA3,GRIA1,0.104706414,Predicted,Wu-Stein-2010
GRIA3,GRIA2,0.10621657,Predicted,Wu-Stein-2010
HOXA13,MEIS2,0.10303051,Predicted,Wu-Stein-2010
SGCG,SGCD,0.2200118,Predicted,Wu-Stein-2010
PICK1,GRIA2,0.053257972,Predicted,Wu-Stein-2010
PICK1,GRIA3,0.10072948,Predicted,Wu-Stein-2010
CASK,NRXN1,0.06742261,Predicted,Wu-Stein-2010
APBA1,NRXN1,0.0654617,Predicted,Wu-Stein-2010
APBA1,APBA2,0.06904491,Predicted,Wu-Stein-2010
APBA1,CASK,0.030088916,Predicted,Wu-Stein-2010
NLGN3,NRXN1,0.25279924,Predicted,Wu-Stein-2010
HSPA5,GRIA1,0.03243528,Predicted,Wu-Stein-2010
PCDH7,PCDH9,0.015022609,Shared protein domains,INTERPRO
TSHZ3,TSHZ2,0.010864592,Shared protein domains,INTERPRO
NFIB,NFIA,0.25670585,Shared protein domains,INTERPRO
ZEB2,TSHZ2,0.02620905,Shared protein domains,INTERPRO
ZEB2,TSHZ3,0.012890181,Shared protein domains,INTERPRO
MEIS2,TSHZ2,0.010290244,Shared protein domains,INTERPRO
MEIS2,ZEB2,0.012208652,Shared protein domains,INTERPRO
GRIA1,GRIA4,0.041972898,Shared protein domains,INTERPRO
NRXN1,CADM1,0.008697084,Shared protein domains,INTERPRO
GRIA2,GRIA4,0.05723623,Shared protein domains,INTERPRO
GRIA2,GRIA1,0.041972898,Shared protein domains,INTERPRO
GRIA3,GRIA4,0.041972898,Shared protein domains,INTERPRO
GRIA3,GRIA1,0.042483553,Shared protein domains,INTERPRO
GRIA3,GRIA2,0.041972898,Shared protein domains,INTERPRO
SGCD,SGCZ,0.33333334,Shared protein domains,INTERPRO
SGCG,SGCZ,0.33333334,Shared protein domains,INTERPRO
SGCG,SGCD,0.33333334,Shared protein domains,INTERPRO
ERC1,ERC2,0.7640131,Shared protein domains,INTERPRO
RGS3,APBA2,0.016134715,Shared protein domains,INTERPRO
APBA1,APBA2,0.03264297,Shared protein domains,INTERPRO
APBA1,RGS3,0.016134715,Shared protein domains,INTERPRO
NFIC,NFIA,0.25670585,Shared protein domains,INTERPRO
NFIC,NFIB,0.25670585,Shared protein domains,INTERPRO
NFIX,NFIA,0.25670585,Shared protein domains,INTERPRO
NFIX,NFIB,0.25670585,Shared protein domains,INTERPRO
NFIX,NFIC,0.25670585,Shared protein domains,INTERPRO
SYTL1,SYTL3,0.059641656,Shared protein domains,INTERPRO
