Gene 1,Gene 2,Weight,Network group,Network
OPCML,UNC5C,0.012737942,Shared protein domains,INTERPRO
ELAVL2,CELF4,0.005948683,Shared protein domains,INTERPRO
CACNA1C,KCNQ5,0.008183113,Shared protein domains,INTERPRO
NTM,OPCML,0.011112599,Shared protein domains,INTERPRO
DCC,OPCML,0.01138071,Shared protein domains,INTERPRO
NECTIN1,NECTIN3,0.014803103,Shared protein domains,INTERPRO
NRXN2,NRXN3,0.03696346,Shared protein domains,INTERPRO
KCNQ3,KCNQ5,0.057830393,Shared protein domains,INTERPRO
KCNQ3,CACNA1C,0.00811036,Shared protein domains,INTERPRO
NLGN2,NLGN1,0.058890454,Shared protein domains,INTERPRO
UNC5A,UNC5C,0.047325045,Shared protein domains,INTERPRO
UNC5A,OPCML,0.008965633,Shared protein domains,INTERPRO
NECTIN2,NECTIN3,0.014411313,Shared protein domains,INTERPRO
NECTIN2,NECTIN1,0.014811898,Shared protein domains,INTERPRO
PTPRM,NRP2,0.010746876,Shared protein domains,INTERPRO
NLGN3,NLGN1,0.058847018,Shared protein domains,INTERPRO
NLGN3,NLGN2,0.058847018,Shared protein domains,INTERPRO
NRXN1,NRXN3,0.039292276,Shared protein domains,INTERPRO
NRXN1,NRXN2,0.03696346,Shared protein domains,INTERPRO
C19orf47,PPFIA3,0.010990296,Shared protein domains,INTERPRO
ELAVL4,ELAVL2,0.04809491,Shared protein domains,INTERPRO
HDAC1,HDAC3,0.13902926,Shared protein domains,INTERPRO
