Gene 1,Gene 2,Weight,Network group,Network
CBFA2T2,RUNX1T1,0.4512975,Physical Interactions,IREF-BIND
PPFIA3,ERC2,0.43340063,Physical Interactions,IREF-BIND
TCF4,RUNX1T1,0.4512975,Physical Interactions,IREF-BIND
GIT1,PPFIA2,0.34716415,Physical Interactions,IREF-BIND
GIT1,PPFIA1,0.34716415,Physical Interactions,IREF-BIND
GIT1,PPFIA3,0.34716415,Physical Interactions,IREF-BIND
TCF12,RUNX1T1,0.2922654,Physical Interactions,IREF-BIND
TCF3,RUNX1T1,0.35745284,Physical Interactions,IREF-BIND
PPIA,PPP3CA,0.29013675,Physical Interactions,IREF-BIND
PPP3R1,PPP3CA,0.2544977,Physical Interactions,IREF-BIND
PPP3R1,PPIA,0.36318228,Physical Interactions,IREF-BIND
FKBP1A,PPP3CA,0.24115579,Physical Interactions,IREF-BIND
FKBP1A,PPP3R1,0.30186975,Physical Interactions,IREF-BIND
CRTC2,PPP3CA,0.25675797,Physical Interactions,IREF-BIND
DMD,CADPS,0.20091331,Physical Interactions,IREF-SMALL-SCALE-STUDIES
ERC2,PPFIA2,0.07963104,Physical Interactions,IREF-SMALL-SCALE-STUDIES
CADPS2,DMD,0.13793541,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GABRB2,PPP3CA,0.06775151,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GABRA1,PPP3CA,0.090252414,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GABRG2,PPP3CA,0.05510394,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPFIA1,PPFIA2,0.06317962,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPFIA1,ERC2,0.058651228,Physical Interactions,IREF-SMALL-SCALE-STUDIES
CBFA2T2,RUNX1T1,0.07162335,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPFIA3,PPFIA2,0.079623744,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPFIA3,ERC2,0.07391672,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPFIA3,PPFIA1,0.058645852,Physical Interactions,IREF-SMALL-SCALE-STUDIES
TCF4,RUNX1T1,0.018806245,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GIT1,PPFIA2,0.046273462,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GIT1,ERC2,0.042956814,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GIT1,PPFIA1,0.034082126,Physical Interactions,IREF-SMALL-SCALE-STUDIES
GIT1,PPFIA3,0.04295288,Physical Interactions,IREF-SMALL-SCALE-STUDIES
TCF12,RUNX1T1,0.028171752,Physical Interactions,IREF-SMALL-SCALE-STUDIES
TCF3,RUNX1T1,0.007288663,Physical Interactions,IREF-SMALL-SCALE-STUDIES
TCF3,TCF12,0.006116305,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPIA,PPP3CA,0.027337065,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPP3R1,PPP3CA,0.033291426,Physical Interactions,IREF-SMALL-SCALE-STUDIES
PPP3R1,PPIA,0.06240937,Physical Interactions,IREF-SMALL-SCALE-STUDIES
FKBP1A,PPP3CA,0.027443241,Physical Interactions,IREF-SMALL-SCALE-STUDIES
FKBP1A,PPP3R1,0.06265177,Physical Interactions,IREF-SMALL-SCALE-STUDIES
CRTC2,PPP3CA,0.0393266,Physical Interactions,IREF-SMALL-SCALE-STUDIES
NEGR1,NTM,0.5505102,Physical Interactions,IREF-SMALL-SCALE-STUDIES
NPHS2,KIRREL3,0.6796084,Physical Interactions,IREF-SMALL-SCALE-STUDIES
BLK,CTR9,0.107708536,Physical Interactions,IREF-SMALL-SCALE-STUDIES
SLC4A7,SLC4A4,0.588984,Physical Interactions,IREF-SMALL-SCALE-STUDIES
DMD,CADPS,0.70710677,Predicted,I2D-MGI-Mouse2Human
CADPS2,DMD,0.70710677,Predicted,I2D-MGI-Mouse2Human
GABRB2,PPP3CA,0.57735026,Predicted,I2D-MGI-Mouse2Human
GABRA1,PPP3CA,0.57735026,Predicted,I2D-MGI-Mouse2Human
GABRG2,PPP3CA,0.57735026,Predicted,I2D-MGI-Mouse2Human
BLK,CTR9,1,Predicted,I2D-MGI-Mouse2Human
